"name_region"	"name_district"	"name_municipality"	"r1_name_g_1"	"r1_name_g_2"	"r1_name_g_3"	"r1_name_g_4"	"r1_name_g_5"	"r1_name_g_6"	"r1_name_g_7"	"r1_name_g_8"	"r1_name_g_9"	"r1_name_g_10"	"r1_name_g_11"	"r1_name_g_12"	"r1_name_c_1"	"r1_name_c_2"	"r1_name_c_3"	"r1_name_c_4"	"r1_name_c_5"	"r1_name_c_6"	"r1_name_c_7"	"r1_name_c_8"	"r1_name_c_9"	"r1_name_c_10"	"r1_name_c_11"	"r1_name_c_12"	"r1_name_c_13"	"r1_name_c_14"	"r1_name_c_15"	"r1_name_c_16"	"r1_name_c_17"	"r1_name_c_18"	"r1_name_c_19"	"r1_name_c_20"	"r1_name_c_21"	"r1_name_c_22"	"r1_name_c_23"	"r1_name_c_24"	"r1_name_c_25"	"r1_name_c_26"	"r1_name_c_27"	"r1_name_c_28"	"r1_name_c_29"	"r1_name_c_30"	"r1_name_c_31"	"r1_name_c_32"	"r1_name_c_33"	"r1_name_c_34"	"r1_name_c_35"	"r1_name_c_36"	"r1_name_c_37"	"r1_name_c_38"	"r1_name_c_39"	"r1_name_c_40"	"r1_name_c_41"	"r1_name_c_42"	"r1_name_c_43"	"r1_name_c_44"	"r1_name_c_45"	"r1_name_c_46"	"r1_name_c_47"	"r1_name_c_48"	"r1_name_c_49"	"r1_name_c_50"	"r1_name_c_51"	"r1_name_c_52"	"r1_name_c_53"	"r1_name_c_54"	"r1_name_c_55"	"r1_name_c_56"	"r1_name_c_57"	"r1_name_c_58"	"r1_name_c_59"	"r1_name_c_60"	"r1_name_c_61"	"r1_name_c_62"	"r1_name_c_63"	"r1_name_c_64"	"r1_name_c_65"	"r1_name_c_66"	"r1_name_c_67"	"r1_name_c_68"	"r1_name_c_69"	"r1_name_c_70"	"r1_name_c_71"	"r1_name_c_72"	"r1_name_c_73"	"r1_name_c_74"	"r1_name_c_75"	"r1_name_c_76"	"r1_name_c_77"	"r1_name_c_78"	"r1_name_c_79"	"r1_name_c_80"	"r1_name_c_81"	"r1_name_c_82"	"r1_name_c_83"	"r1_name_c_84"	"r1_name_c_85"	"r1_name_c_86"	"r1_name_c_87"	"r1_name_c_88"	"r1_name_c_89"	"r1_name_c_90"	"r1_name_c_91"	"r1_name_c_92"	"r1_name_c_93"	"r1_name_c_94"	"r1_name_c_95"	"r1_name_c_96"	"r1_name_c_97"	"r1_name_c_98"	"r1_name_c_99"	"r1_name_c_100"	"r1_name_c_101"	"r1_name_c_102"	"r2_name_g_1"	"r2_name_g_2"	"r1_code_region"	"r1_code_district"	"r1_code_municipality"	"r2_code_region"	"r2_code_district"	"r2_code_municipality"	"r1_registered_voters"	"r1_envelopes_given"	"r1_envelopes_received"	"r1_envelopes_valid_governor"	"r1_envelopes_valid_council"	"r1_votes_g_1"	"r1_votes_g_2"	"r1_votes_g_3"	"r1_votes_g_4"	"r1_votes_g_5"	"r1_votes_g_6"	"r1_votes_g_7"	"r1_votes_g_8"	"r1_votes_g_9"	"r1_votes_g_10"	"r1_votes_g_11"	"r1_votes_g_12"	"r1_votes_c_1"	"r1_votes_c_2"	"r1_votes_c_3"	"r1_votes_c_4"	"r1_votes_c_5"	"r1_votes_c_6"	"r1_votes_c_7"	"r1_votes_c_8"	"r1_votes_c_9"	"r1_votes_c_10"	"r1_votes_c_11"	"r1_votes_c_12"	"r1_votes_c_13"	"r1_votes_c_14"	"r1_votes_c_15"	"r1_votes_c_16"	"r1_votes_c_17"	"r1_votes_c_18"	"r1_votes_c_19"	"r1_votes_c_20"	"r1_votes_c_21"	"r1_votes_c_22"	"r1_votes_c_23"	"r1_votes_c_24"	"r1_votes_c_25"	"r1_votes_c_26"	"r1_votes_c_27"	"r1_votes_c_28"	"r1_votes_c_29"	"r1_votes_c_30"	"r1_votes_c_31"	"r1_votes_c_32"	"r1_votes_c_33"	"r1_votes_c_34"	"r1_votes_c_35"	"r1_votes_c_36"	"r1_votes_c_37"	"r1_votes_c_38"	"r1_votes_c_39"	"r1_votes_c_40"	"r1_votes_c_41"	"r1_votes_c_42"	"r1_votes_c_43"	"r1_votes_c_44"	"r1_votes_c_45"	"r1_votes_c_46"	"r1_votes_c_47"	"r1_votes_c_48"	"r1_votes_c_49"	"r1_votes_c_50"	"r1_votes_c_51"	"r1_votes_c_52"	"r1_votes_c_53"	"r1_votes_c_54"	"r1_votes_c_55"	"r1_votes_c_56"	"r1_votes_c_57"	"r1_votes_c_58"	"r1_votes_c_59"	"r1_votes_c_60"	"r1_votes_c_61"	"r1_votes_c_62"	"r1_votes_c_63"	"r1_votes_c_64"	"r1_votes_c_65"	"r1_votes_c_66"	"r1_votes_c_67"	"r1_votes_c_68"	"r1_votes_c_69"	"r1_votes_c_70"	"r1_votes_c_71"	"r1_votes_c_72"	"r1_votes_c_73"	"r1_votes_c_74"	"r1_votes_c_75"	"r1_votes_c_76"	"r1_votes_c_77"	"r1_votes_c_78"	"r1_votes_c_79"	"r1_votes_c_80"	"r1_votes_c_81"	"r1_votes_c_82"	"r1_votes_c_83"	"r1_votes_c_84"	"r1_votes_c_85"	"r1_votes_c_86"	"r1_votes_c_87"	"r1_votes_c_88"	"r1_votes_c_89"	"r1_votes_c_90"	"r1_votes_c_91"	"r1_votes_c_92"	"r1_votes_c_93"	"r1_votes_c_94"	"r1_votes_c_95"	"r1_votes_c_96"	"r1_votes_c_97"	"r1_votes_c_98"	"r1_votes_c_99"	"r1_votes_c_100"	"r1_votes_c_101"	"r1_votes_c_102"	"r2_registered_voters"	"r2_envelopes_given"	"r2_envelopes_received"	"r2_envelopes_valid_governor"	"r2_envelopes_valid_council"	"r2_votes_g_1"	"r2_votes_g_2"
"Banskobystricky kraj"	"Volebny obvod c. 1"	"Badin"	"Ondrej Binder"	"Pavel Chovanec"	"Ladislav Fizik"	"Andrea Jencikova"	"Ludovit Kanik"	"Karol Konarik"	"Marian Kotleba"	"Vladimir Manka"	"Emil Samko"	"Jozef Sasik"	"Jaroslav Sekerka"	NA	"Anna Babcanova"	"Martin Banik"	"Daniela Baranova"	"Simon Barth"	"Miroslav Belicka"	"Zdena Bienska"	"Teodor Bindas"	"Katarina Cismarova"	"Igor Donoval"	"Igor Durana"	"Jakub Gajdosik"	"Lukas Ginic"	"Peter Gogola"	"Milos Horny"	"Dana Hribikova"	"Robert Huran"	"Jan Chladny"	"Miroslav Ivan"	"Karol Jadas"	"Jan Jambrich"	"Daniel Karas"	"Karol Konarik"	"Lubomir Kopal"	"Ivan Kostur"	"Marian Kotleba"	"Jaroslav Kuracina"	"Peter Lacny"	"Lubica Lassakova"	"Milan Ligos"	"Iveta Majerova"	"Peter Majersky"	"Viera Markova"	"Jaroslav Maslen"	"Jaroslava Miklosova"	"Peter Molitoris"	"Lubomir Motycka"	"Lubomir Piterka"	"Milan Prasovsky"	"Elena Puchyova"	"Juraj Remsik"	"Augustin Richtarech"	"Vladimir Rosinsky"	"Michal Rusko"	"Peter Rusnak"	"Jozef Sasik"	"Jaroslav Sekerka"	"Vladimir Sklenka"	"Janka Slana"	"Branislav Slany"	"Andrej Sliacky"	"Radovan Sloboda"	"Janka Slobodnikova"	"Jozef Smekal"	"Pavol Svetlik"	"Jan Sabo"	"Lubomir Sestak"	"Jana Strangfeldova"	"Roman Strba"	"Jan Sulaj"	"Svetozar Tomic"	"Ladislav Topolsky"	"Vladimir Tury"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Marian Kotleba"	"Vladimir Manka"	486725	486860	489131	3175	3310	4027	1551	427	427	410	422	9	2	2	8	81	28	111	163	1	3	2	NA	12	21	10	7	38	5	13	56	16	2	46	3	77	20	9	20	28	25	3	7	34	68	33	14	189	63	45	99	24	40	84	198	160	16	73	89	9	1	17	24	0	1	48	18	9	10	19	18	20	7	20	9	55	4	64	9	28	4	72	2	68	30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1545	434	434	425	0	291	134
"Banskobystricky kraj"	"Volebny obvod c. 1"	"Balaze"	"Ondrej Binder"	"Pavel Chovanec"	"Ladislav Fizik"	"Andrea Jencikova"	"Ludovit Kanik"	"Karol Konarik"	"Marian Kotleba"	"Vladimir Manka"	"Emil Samko"	"Jozef Sasik"	"Jaroslav Sekerka"	NA	"Anna Babcanova"	"Martin Banik"	"Daniela Baranova"	"Simon Barth"	"Miroslav Belicka"	"Zdena Bienska"	"Teodor Bindas"	"Katarina Cismarova"	"Igor Donoval"	"Igor Durana"	"Jakub Gajdosik"	"Lukas Ginic"	"Peter Gogola"	"Milos Horny"	"Dana Hribikova"	"Robert Huran"	"Jan Chladny"	"Miroslav Ivan"	"Karol Jadas"	"Jan Jambrich"	"Daniel Karas"	"Karol Konarik"	"Lubomir Kopal"	"Ivan Kostur"	"Marian Kotleba"	"Jaroslav Kuracina"	"Peter Lacny"	"Lubica Lassakova"	"Milan Ligos"	"Iveta Majerova"	"Peter Majersky"	"Viera Markova"	"Jaroslav Maslen"	"Jaroslava Miklosova"	"Peter Molitoris"	"Lubomir Motycka"	"Lubomir Piterka"	"Milan Prasovsky"	"Elena Puchyova"	"Juraj Remsik"	"Augustin Richtarech"	"Vladimir Rosinsky"	"Michal Rusko"	"Peter Rusnak"	"Jozef Sasik"	"Jaroslav Sekerka"	"Vladimir Sklenka"	"Janka Slana"	"Branislav Slany"	"Andrej Sliacky"	"Radovan Sloboda"	"Janka Slobodnikova"	"Jozef Smekal"	"Pavol Svetlik"	"Jan Sabo"	"Lubomir Sestak"	"Jana Strangfeldova"	"Roman Strba"	"Jan Sulaj"	"Svetozar Tomic"	"Ladislav Topolsky"	"Vladimir Tury"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Marian Kotleba"	"Vladimir Manka"	486725	486860	489132	3175	3310	4029	180	62	62	56	56	3	1	4	1	9	2	14	21	1	0	0	NA	1	3	0	3	5	1	1	7	3	1	5	1	7	9	4	1	13	2	2	1	9	5	1	5	15	13	8	15	1	5	2	7	7	0	10	11	1	1	0	4	1	0	25	0	5	0	8	2	1	1	4	7	1	1	11	3	1	1	4	0	11	23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	180	57	57	54	0	41	13
"Banskobystricky kraj"	"Volebny obvod c. 1"	"Banska Bystrica"	"Ondrej Binder"	"Pavel Chovanec"	"Ladislav Fizik"	"Andrea Jencikova"	"Ludovit Kanik"	"Karol Konarik"	"Marian Kotleba"	"Vladimir Manka"	"Emil Samko"	"Jozef Sasik"	"Jaroslav Sekerka"	NA	"Anna Babcanova"	"Martin Banik"	"Daniela Baranova"	"Simon Barth"	"Miroslav Belicka"	"Zdena Bienska"	"Teodor Bindas"	"Katarina Cismarova"	"Igor Donoval"	"Igor Durana"	"Jakub Gajdosik"	"Lukas Ginic"	"Peter Gogola"	"Milos Horny"	"Dana Hribikova"	"Robert Huran"	"Jan Chladny"	"Miroslav Ivan"	"Karol Jadas"	"Jan Jambrich"	"Daniel Karas"	"Karol Konarik"	"Lubomir Kopal"	"Ivan Kostur"	"Marian Kotleba"	"Jaroslav Kuracina"	"Peter Lacny"	"Lubica Lassakova"	"Milan Ligos"	"Iveta Majerova"	"Peter Majersky"	"Viera Markova"	"Jaroslav Maslen"	"Jaroslava Miklosova"	"Peter Molitoris"	"Lubomir Motycka"	"Lubomir Piterka"	"Milan Prasovsky"	"Elena Puchyova"	"Juraj Remsik"	"Augustin Richtarech"	"Vladimir Rosinsky"	"Michal Rusko"	"Peter Rusnak"	"Jozef Sasik"	"Jaroslav Sekerka"	"Vladimir Sklenka"	"Janka Slana"	"Branislav Slany"	"Andrej Sliacky"	"Radovan Sloboda"	"Janka Slobodnikova"	"Jozef Smekal"	"Pavol Svetlik"	"Jan Sabo"	"Lubomir Sestak"	"Jana Strangfeldova"	"Roman Strba"	"Jan Sulaj"	"Svetozar Tomic"	"Ladislav Topolsky"	"Vladimir Tury"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Marian Kotleba"	"Vladimir Manka"	486725	486860	489133	3175	3310	4025	66926	17201	17197	16774	16738	525	67	143	156	3471	1156	4098	6900	46	92	120	NA	699	1176	536	526	1717	460	901	2992	736	205	3730	276	3777	720	315	953	2050	1749	318	265	2682	3747	2276	596	6397	2861	2573	4147	1397	1174	638	2394	1750	338	2387	3871	893	202	1114	461	263	168	1275	1334	660	602	1595	983	1088	511	1367	530	1328	451	3072	609	1261	301	4124	279	3934	1565	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	66930	19780	19773	19377	0	11443	7934
"Banskobystricky kraj"	"Volebny obvod c. 1"	"Brusno"	"Ondrej Binder"	"Pavel Chovanec"	"Ladislav Fizik"	"Andrea Jencikova"	"Ludovit Kanik"	"Karol Konarik"	"Marian Kotleba"	"Vladimir Manka"	"Emil Samko"	"Jozef Sasik"	"Jaroslav Sekerka"	NA	"Anna Babcanova"	"Martin Banik"	"Daniela Baranova"	"Simon Barth"	"Miroslav Belicka"	"Zdena Bienska"	"Teodor Bindas"	"Katarina Cismarova"	"Igor Donoval"	"Igor Durana"	"Jakub Gajdosik"	"Lukas Ginic"	"Peter Gogola"	"Milos Horny"	"Dana Hribikova"	"Robert Huran"	"Jan Chladny"	"Miroslav Ivan"	"Karol Jadas"	"Jan Jambrich"	"Daniel Karas"	"Karol Konarik"	"Lubomir Kopal"	"Ivan Kostur"	"Marian Kotleba"	"Jaroslav Kuracina"	"Peter Lacny"	"Lubica Lassakova"	"Milan Ligos"	"Iveta Majerova"	"Peter Majersky"	"Viera Markova"	"Jaroslav Maslen"	"Jaroslava Miklosova"	"Peter Molitoris"	"Lubomir Motycka"	"Lubomir Piterka"	"Milan Prasovsky"	"Elena Puchyova"	"Juraj Remsik"	"Augustin Richtarech"	"Vladimir Rosinsky"	"Michal Rusko"	"Peter Rusnak"	"Jozef Sasik"	"Jaroslav Sekerka"	"Vladimir Sklenka"	"Janka Slana"	"Branislav Slany"	"Andrej Sliacky"	"Radovan Sloboda"	"Janka Slobodnikova"	"Jozef Smekal"	"Pavol Svetlik"	"Jan Sabo"	"Lubomir Sestak"	"Jana Strangfeldova"	"Roman Strba"	"Jan Sulaj"	"Svetozar Tomic"	"Ladislav Topolsky"	"Vladimir Tury"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Marian Kotleba"	"Vladimir Manka"	486725	486860	489134	3175	3310	4048	1765	334	334	315	322	7	5	2	0	44	33	92	123	4	3	2	NA	9	12	7	16	24	11	12	37	15	10	47	9	70	10	5	10	13	18	7	9	48	89	46	16	94	49	48	72	17	24	12	37	59	16	31	56	6	14	9	11	3	9	18	16	23	7	10	15	11	11	5	17	16	71	55	21	16	3	76	9	47	30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1765	414	413	396	0	265	131
"Banskobystricky kraj"	"Volebny obvod c. 1"	"Cerin"	"Ondrej Binder"	"Pavel Chovanec"	"Ladislav Fizik"	"Andrea Jencikova"	"Ludovit Kanik"	"Karol Konarik"	"Marian Kotleba"	"Vladimir Manka"	"Emil Samko"	"Jozef Sasik"	"Jaroslav Sekerka"	NA	"Anna Babcanova"	"Martin Banik"	"Daniela Baranova"	"Simon Barth"	"Miroslav Belicka"	"Zdena Bienska"	"Teodor Bindas"	"Katarina Cismarova"	"Igor Donoval"	"Igor Durana"	"Jakub Gajdosik"	"Lukas Ginic"	"Peter Gogola"	"Milos Horny"	"Dana Hribikova"	"Robert Huran"	"Jan Chladny"	"Miroslav Ivan"	"Karol Jadas"	"Jan Jambrich"	"Daniel Karas"	"Karol Konarik"	"Lubomir Kopal"	"Ivan Kostur"	"Marian Kotleba"	"Jaroslav Kuracina"	"Peter Lacny"	"Lubica Lassakova"	"Milan Ligos"	"Iveta Majerova"	"Peter Majersky"	"Viera Markova"	"Jaroslav Maslen"	"Jaroslava Miklosova"	"Peter Molitoris"	"Lubomir Motycka"	"Lubomir Piterka"	"Milan Prasovsky"	"Elena Puchyova"	"Juraj Remsik"	"Augustin Richtarech"	"Vladimir Rosinsky"	"Michal Rusko"	"Peter Rusnak"	"Jozef Sasik"	"Jaroslav Sekerka"	"Vladimir Sklenka"	"Janka Slana"	"Branislav Slany"	"Andrej Sliacky"	"Radovan Sloboda"	"Janka Slobodnikova"	"Jozef Smekal"	"Pavol Svetlik"	"Jan Sabo"	"Lubomir Sestak"	"Jana Strangfeldova"	"Roman Strba"	"Jan Sulaj"	"Svetozar Tomic"	"Ladislav Topolsky"	"Vladimir Tury"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Marian Kotleba"	"Vladimir Manka"	486725	486860	489135	3175	3310	4032	387	122	122	121	120	7	1	2	0	19	3	29	57	0	1	2	NA	4	9	9	4	5	7	3	15	1	2	26	3	27	9	1	8	10	4	3	1	13	34	16	7	41	10	18	36	10	29	4	22	19	0	19	21	6	0	16	5	0	0	14	7	6	9	10	5	11	0	6	2	0	6	19	28	1	2	41	3	16	13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	387	136	136	133	0	68	65
"Banskobystricky kraj"	"Volebny obvod c. 1"	"Dolna Micina"	"Ondrej Binder"	"Pavel Chovanec"	"Ladislav Fizik"	"Andrea Jencikova"	"Ludovit Kanik"	"Karol Konarik"	"Marian Kotleba"	"Vladimir Manka"	"Emil Samko"	"Jozef Sasik"	"Jaroslav Sekerka"	NA	"Anna Babcanova"	"Martin Banik"	"Daniela Baranova"	"Simon Barth"	"Miroslav Belicka"	"Zdena Bienska"	"Teodor Bindas"	"Katarina Cismarova"	"Igor Donoval"	"Igor Durana"	"Jakub Gajdosik"	"Lukas Ginic"	"Peter Gogola"	"Milos Horny"	"Dana Hribikova"	"Robert Huran"	"Jan Chladny"	"Miroslav Ivan"	"Karol Jadas"	"Jan Jambrich"	"Daniel Karas"	"Karol Konarik"	"Lubomir Kopal"	"Ivan Kostur"	"Marian Kotleba"	"Jaroslav Kuracina"	"Peter Lacny"	"Lubica Lassakova"	"Milan Ligos"	"Iveta Majerova"	"Peter Majersky"	"Viera Markova"	"Jaroslav Maslen"	"Jaroslava Miklosova"	"Peter Molitoris"	"Lubomir Motycka"	"Lubomir Piterka"	"Milan Prasovsky"	"Elena Puchyova"	"Juraj Remsik"	"Augustin Richtarech"	"Vladimir Rosinsky"	"Michal Rusko"	"Peter Rusnak"	"Jozef Sasik"	"Jaroslav Sekerka"	"Vladimir Sklenka"	"Janka Slana"	"Branislav Slany"	"Andrej Sliacky"	"Radovan Sloboda"	"Janka Slobodnikova"	"Jozef Smekal"	"Pavol Svetlik"	"Jan Sabo"	"Lubomir Sestak"	"Jana Strangfeldova"	"Roman Strba"	"Jan Sulaj"	"Svetozar Tomic"	"Ladislav Topolsky"	"Vladimir Tury"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Marian Kotleba"	"Vladimir Manka"	486725	486860	489136	3175	3310	4035	311	83	83	77	79	5	1	0	0	10	7	16	35	0	0	3	NA	2	3	1	3	11	1	1	5	2	2	9	1	18	4	0	1	7	4	1	3	13	27	1	5	23	8	6	24	1	62	3	11	6	0	9	11	2	1	0	1	0	0	9	6	3	3	1	2	0	6	0	6	6	4	7	14	6	0	19	1	14	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	311	94	94	89	0	55	34
"Banskobystricky kraj"	"Volebny obvod c. 1"	"Dolny Harmanec"	"Ondrej Binder"	"Pavel Chovanec"	"Ladislav Fizik"	"Andrea Jencikova"	"Ludovit Kanik"	"Karol Konarik"	"Marian Kotleba"	"Vladimir Manka"	"Emil Samko"	"Jozef Sasik"	"Jaroslav Sekerka"	NA	"Anna Babcanova"	"Martin Banik"	"Daniela Baranova"	"Simon Barth"	"Miroslav Belicka"	"Zdena Bienska"	"Teodor Bindas"	"Katarina Cismarova"	"Igor Donoval"	"Igor Durana"	"Jakub Gajdosik"	"Lukas Ginic"	"Peter Gogola"	"Milos Horny"	"Dana Hribikova"	"Robert Huran"	"Jan Chladny"	"Miroslav Ivan"	"Karol Jadas"	"Jan Jambrich"	"Daniel Karas"	"Karol Konarik"	"Lubomir Kopal"	"Ivan Kostur"	"Marian Kotleba"	"Jaroslav Kuracina"	"Peter Lacny"	"Lubica Lassakova"	"Milan Ligos"	"Iveta Majerova"	"Peter Majersky"	"Viera Markova"	"Jaroslav Maslen"	"Jaroslava Miklosova"	"Peter Molitoris"	"Lubomir Motycka"	"Lubomir Piterka"	"Milan Prasovsky"	"Elena Puchyova"	"Juraj Remsik"	"Augustin Richtarech"	"Vladimir Rosinsky"	"Michal Rusko"	"Peter Rusnak"	"Jozef Sasik"	"Jaroslav Sekerka"	"Vladimir Sklenka"	"Janka Slana"	"Branislav Slany"	"Andrej Sliacky"	"Radovan Sloboda"	"Janka Slobodnikova"	"Jozef Smekal"	"Pavol Svetlik"	"Jan Sabo"	"Lubomir Sestak"	"Jana Strangfeldova"	"Roman Strba"	"Jan Sulaj"	"Svetozar Tomic"	"Ladislav Topolsky"	"Vladimir Tury"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Marian Kotleba"	"Vladimir Manka"	486725	486860	489137	3175	3310	4036	192	49	49	48	48	2	0	2	1	7	2	14	19	0	0	1	NA	5	1	2	4	5	3	1	6	2	1	18	4	10	4	2	2	5	2	1	0	9	9	10	3	14	3	13	15	4	2	1	5	6	0	6	8	1	1	1	1	1	0	0	1	3	3	2	5	2	3	3	2	0	1	19	1	1	0	11	0	10	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	192	54	54	52	0	31	21
"Banskobystricky kraj"	"Volebny obvod c. 1"	"Donovaly"	"Ondrej Binder"	"Pavel Chovanec"	"Ladislav Fizik"	"Andrea Jencikova"	"Ludovit Kanik"	"Karol Konarik"	"Marian Kotleba"	"Vladimir Manka"	"Emil Samko"	"Jozef Sasik"	"Jaroslav Sekerka"	NA	"Anna Babcanova"	"Martin Banik"	"Daniela Baranova"	"Simon Barth"	"Miroslav Belicka"	"Zdena Bienska"	"Teodor Bindas"	"Katarina Cismarova"	"Igor Donoval"	"Igor Durana"	"Jakub Gajdosik"	"Lukas Ginic"	"Peter Gogola"	"Milos Horny"	"Dana Hribikova"	"Robert Huran"	"Jan Chladny"	"Miroslav Ivan"	"Karol Jadas"	"Jan Jambrich"	"Daniel Karas"	"Karol Konarik"	"Lubomir Kopal"	"Ivan Kostur"	"Marian Kotleba"	"Jaroslav Kuracina"	"Peter Lacny"	"Lubica Lassakova"	"Milan Ligos"	"Iveta Majerova"	"Peter Majersky"	"Viera Markova"	"Jaroslav Maslen"	"Jaroslava Miklosova"	"Peter Molitoris"	"Lubomir Motycka"	"Lubomir Piterka"	"Milan Prasovsky"	"Elena Puchyova"	"Juraj Remsik"	"Augustin Richtarech"	"Vladimir Rosinsky"	"Michal Rusko"	"Peter Rusnak"	"Jozef Sasik"	"Jaroslav Sekerka"	"Vladimir Sklenka"	"Janka Slana"	"Branislav Slany"	"Andrej Sliacky"	"Radovan Sloboda"	"Janka Slobodnikova"	"Jozef Smekal"	"Pavol Svetlik"	"Jan Sabo"	"Lubomir Sestak"	"Jana Strangfeldova"	"Roman Strba"	"Jan Sulaj"	"Svetozar Tomic"	"Ladislav Topolsky"	"Vladimir Tury"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Marian Kotleba"	"Vladimir Manka"	486725	486860	489138	3175	3310	4037	175	58	58	56	55	2	0	1	0	8	3	22	19	0	0	1	NA	2	10	0	1	8	1	1	8	9	0	7	1	7	5	1	4	8	7	0	0	12	14	7	0	23	6	11	14	5	2	2	10	4	0	10	21	2	0	7	1	1	0	3	2	3	3	2	5	2	1	3	2	5	4	10	0	4	0	12	0	8	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	175	67	67	64	0	38	26
